"Image id","Path","Extension","Height","Width","Type of Replica","Replica param 1","Replica param 2","Replica of"
"1003","rep/1359_comp__mean_0.0_stdev_0.1.jpg","jpg","424.0","600.0","Gaussian","0.0","0.1","990"
"1004","rep/1359_comp__mean_0.0_stdev_0.25.jpg","jpg","424.0","600.0","Gaussian","0.0","0.25","990"
"1005","rep/1359_resize_0.5.jpg","jpg","212.0","300.0","Resized","0.5",,"990"
"1006","rep/1359_resize_0.8.jpg","jpg","339.0","480.0","Resized","0.8",,"990"
"1007","rep/1359_resize_1.2.jpg","jpg","508.0","720.0","Resized","1.2",,"990"
"1008","rep/1359_resize_1.5.jpg","jpg","636.0","900.0","Resized","1.5",,"990"
"1009","rep/1359_smoothed_kernel_2.jpg","jpg","424.0","600.0","Smoothed","2",,"990"
"1010","rep/1359_smoothed_kernel_3.jpg","jpg","424.0","600.0","Smoothed","3",,"990"
"1011","rep/1359_gamma_0.25.jpg","jpg","424.0","600.0","Gamma","0.25",,"990"
"1012","rep/1359_gamma_0.6.jpg","jpg","424.0","600.0","Gamma","0.6",,"990"
"1013","rep/1359_gamma_1.5.jpg","jpg","424.0","600.0","Gamma","1.5",,"990"
"1014","rep/1359_gamma_1.8.jpg","jpg","424.0","600.0","Gamma","1.8",,"990"
"1015","rep/1359channel_s_0.1.jpg","jpg","424.0","600.0","ChannelS","0.1",,"990"
"1016","rep/1359channel_s_-0.1.jpg","jpg","424.0","600.0","ChannelS","-0.1",,"990"
"1017","rep/1359channel_v_-0.1.jpg","jpg","424.0","600.0","ChannelV","-0.1",,"990"
"1018","rep/1359channel_v_0.1.jpg","jpg","424.0","600.0","ChannelV","0.1",,"990"
"1019","rep/1359_h_flipped.jpg","jpg","424.0","600.0","HFlipped",,,"990"
"1020","rep/1359_text_15.jpg","jpg","424.0","600.0","Text","15",,"990"
"1021","rep/1359_occlusion__radius_3_size_0.1.jpg","jpg","424.0","600.0","Occluded","3","0.1","990"
"1022","rep/1359_occlusion__radius_2_size_0.15.jpg","jpg","424.0","600.0","Occluded","2","0.15","990"
"1023","src/421.jpg","jpg","225.0","169.0",,,,
"1024","rep/421_rotate_30.0.jpg","jpg","225.0","169.0","Rotated","30.0",,"1023"
"1025","rep/421_rotate_90.0.jpg","jpg","225.0","169.0","Rotated","90.0",,"1023"
"1026","rep/421_rotate_180.0.jpg","jpg","225.0","169.0","Rotated","180.0",,"1023"
"1027","rep/421_rotate_270.0.jpg","jpg","225.0","169.0","Rotated","270.0",,"1023"
"1028","rep/421_cropped_h_0.25.jpg","jpg","225.0","126.0","Cropped_H","0.25",,"1023"
"1029","rep/421_cropped_h_0.5.jpg","jpg","225.0","84.0","Cropped_H","0.5",,"1023"
"1030","rep/421_cropped_v_0.25.jpg","jpg","168.0","169.0","Cropped_V","0.25",,"1023"
"1031","rep/421_cropped_v_0.5.jpg","jpg","112.0","169.0","Cropped_V","0.5",,"1023"
"1032","rep/421_comp_0.1.jpg","jpg","225.0","169.0","Compressed","0.1",,"1023"
"1033","rep/421_comp_0.3.jpg","jpg","225.0","169.0","Compressed","0.3",,"1023"
"1034","rep/421_comp_0.5.jpg","jpg","225.0","169.0","Compressed","0.5",,"1023"
"1035","rep/421_comp_0.7.jpg","jpg","225.0","169.0","Compressed","0.7",,"1023"
"1036","rep/421_comp__mean_0.0_stdev_0.1.jpg","jpg","225.0","169.0","Gaussian","0.0","0.1","1023"
"1037","rep/421_comp__mean_0.0_stdev_0.25.jpg","jpg","225.0","169.0","Gaussian","0.0","0.25","1023"
"1038","rep/421_resize_0.5.jpg","jpg","112.0","84.0","Resized","0.5",,"1023"
"1039","rep/421_resize_0.8.jpg","jpg","180.0","135.0","Resized","0.8",,"1023"
"1040","rep/421_resize_1.2.jpg","jpg","270.0","202.0","Resized","1.2",,"1023"
"1041","rep/421_resize_1.5.jpg","jpg","337.0","253.0","Resized","1.5",,"1023"
"1042","rep/421_smoothed_kernel_2.jpg","jpg","225.0","169.0","Smoothed","2",,"1023"
"1043","rep/421_smoothed_kernel_3.jpg","jpg","225.0","169.0","Smoothed","3",,"1023"
"1044","rep/421_gamma_0.25.jpg","jpg","225.0","169.0","Gamma","0.25",,"1023"
"1045","rep/421_gamma_0.6.jpg","jpg","225.0","169.0","Gamma","0.6",,"1023"
"1046","rep/421_gamma_1.5.jpg","jpg","225.0","169.0","Gamma","1.5",,"1023"
"1047","rep/421_gamma_1.8.jpg","jpg","225.0","169.0","Gamma","1.8",,"1023"
"1048","rep/421channel_s_0.1.jpg","jpg","225.0","169.0","ChannelS","0.1",,"1023"
"1049","rep/421channel_s_-0.1.jpg","jpg","225.0","169.0","ChannelS","-0.1",,"1023"
"1050","rep/421channel_v_-0.1.jpg","jpg","225.0","169.0","ChannelV","-0.1",,"1023"
"1051","rep/421channel_v_0.1.jpg","jpg","225.0","169.0","ChannelV","0.1",,"1023"
"1052","rep/421_h_flipped.jpg","jpg","225.0","169.0","HFlipped",,,"1023"
"1053","rep/421_text_15.jpg","jpg","225.0","169.0","Text","15",,"1023"
"1054","rep/421_occlusion__radius_3_size_0.1.jpg","jpg","225.0","169.0","Occluded","3","0.1","1023"
"1055","rep/421_occlusion__radius_2_size_0.15.jpg","jpg","225.0","169.0","Occluded","2","0.15","1023"
"1056","src/181.jpg","jpg","450.0","600.0",,,,
"1057","rep/181_rotate_30.0.jpg","jpg","450.0","600.0","Rotated","30.0",,"1056"
"1058","rep/181_rotate_90.0.jpg","jpg","450.0","600.0","Rotated","90.0",,"1056"
"1059","rep/181_rotate_180.0.jpg","jpg","450.0","600.0","Rotated","180.0",,"1056"
"1060","rep/181_rotate_270.0.jpg","jpg","450.0","600.0","Rotated","270.0",,"1056"
"1061","rep/181_cropped_h_0.25.jpg","jpg","450.0","450.0","Cropped_H","0.25",,"1056"
"1062","rep/181_cropped_h_0.5.jpg","jpg","450.0","300.0","Cropped_H","0.5",,"1056"
"1063","rep/181_cropped_v_0.25.jpg","jpg","337.0","600.0","Cropped_V","0.25",,"1056"
"1064","rep/181_cropped_v_0.5.jpg","jpg","225.0","600.0","Cropped_V","0.5",,"1056"
"1065","rep/181_comp_0.1.jpg","jpg","450.0","600.0","Compressed","0.1",,"1056"
"1066","rep/181_comp_0.3.jpg","jpg","450.0","600.0","Compressed","0.3",,"1056"
"1067","rep/181_comp_0.5.jpg","jpg","450.0","600.0","Compressed","0.5",,"1056"
"1068","rep/181_comp_0.7.jpg","jpg","450.0","600.0","Compressed","0.7",,"1056"
"1069","rep/181_comp__mean_0.0_stdev_0.1.jpg","jpg","450.0","600.0","Gaussian","0.0","0.1","1056"
"1070","rep/181_comp__mean_0.0_stdev_0.25.jpg","jpg","450.0","600.0","Gaussian","0.0","0.25","1056"
"1071","rep/181_resize_0.5.jpg","jpg","225.0","300.0","Resized","0.5",,"1056"
"1072","rep/181_resize_0.8.jpg","jpg","360.0","480.0","Resized","0.8",,"1056"
"1073","rep/181_resize_1.2.jpg","jpg","540.0","720.0","Resized","1.2",,"1056"
"1074","rep/181_resize_1.5.jpg","jpg","675.0","900.0","Resized","1.5",,"1056"
"1075","rep/181_smoothed_kernel_2.jpg","jpg","450.0","600.0","Smoothed","2",,"1056"
"1076","rep/181_smoothed_kernel_3.jpg","jpg","450.0","600.0","Smoothed","3",,"1056"
"1077","rep/181_gamma_0.25.jpg","jpg","450.0","600.0","Gamma","0.25",,"1056"
"1078","rep/181_gamma_0.6.jpg","jpg","450.0","600.0","Gamma","0.6",,"1056"
"1079","rep/181_gamma_1.5.jpg","jpg","450.0","600.0","Gamma","1.5",,"1056"
"1080","rep/181_gamma_1.8.jpg","jpg","450.0","600.0","Gamma","1.8",,"1056"
"1081","rep/181channel_s_0.1.jpg","jpg","450.0","600.0","ChannelS","0.1",,"1056"
"1082","rep/181channel_s_-0.1.jpg","jpg","450.0","600.0","ChannelS","-0.1",,"1056"
"1083","rep/181channel_v_-0.1.jpg","jpg","450.0","600.0","ChannelV","-0.1",,"1056"
"1084","rep/181channel_v_0.1.jpg","jpg","450.0","600.0","ChannelV","0.1",,"1056"
"1085","rep/181_h_flipped.jpg","jpg","450.0","600.0","HFlipped",,,"1056"
"1086","rep/181_text_15.jpg","jpg","450.0","600.0","Text","15",,"1056"
"1087","rep/181_occlusion__radius_3_size_0.1.jpg","jpg","450.0","600.0","Occluded","3","0.1","1056"
"1088","rep/181_occlusion__radius_2_size_0.15.jpg","jpg","450.0","600.0","Occluded","2","0.15","1056"
"1089","src/1712.jpg","jpg","399.0","599.0",,,,
"1090","rep/1712_rotate_30.0.jpg","jpg","399.0","599.0","Rotated","30.0",,"1089"
"1091","rep/1712_rotate_90.0.jpg","jpg","399.0","599.0","Rotated","90.0",,"1089"
"1092","rep/1712_rotate_180.0.jpg","jpg","399.0","599.0","Rotated","180.0",,"1089"
"1093","rep/1712_rotate_270.0.jpg","jpg","399.0","599.0","Rotated","270.0",,"1089"
"1094","rep/1712_cropped_h_0.25.jpg","jpg","399.0","449.0","Cropped_H","0.25",,"1089"
"1095","rep/1712_cropped_h_0.5.jpg","jpg","399.0","299.0","Cropped_H","0.5",,"1089"
"1096","rep/1712_cropped_v_0.25.jpg","jpg","299.0","599.0","Cropped_V","0.25",,"1089"
"1097","rep/1712_cropped_v_0.5.jpg","jpg","199.0","599.0","Cropped_V","0.5",,"1089"
"1098","rep/1712_comp_0.1.jpg","jpg","399.0","599.0","Compressed","0.1",,"1089"
"1099","rep/1712_comp_0.3.jpg","jpg","399.0","599.0","Compressed","0.3",,"1089"
"1100","rep/1712_comp_0.5.jpg","jpg","399.0","599.0","Compressed","0.5",,"1089"
"1101","rep/1712_comp_0.7.jpg","jpg","399.0","599.0","Compressed","0.7",,"1089"
"1102","rep/1712_comp__mean_0.0_stdev_0.1.jpg","jpg","399.0","599.0","Gaussian","0.0","0.1","1089"
"1103","rep/1712_comp__mean_0.0_stdev_0.25.jpg","jpg","399.0","599.0","Gaussian","0.0","0.25","1089"
"1104","rep/1712_resize_0.5.jpg","jpg","199.0","299.0","Resized","0.5",,"1089"
"1105","rep/1712_resize_0.8.jpg","jpg","319.0","479.0","Resized","0.8",,"1089"
"1106","rep/1712_resize_1.2.jpg","jpg","478.0","718.0","Resized","1.2",,"1089"
"1107","rep/1712_resize_1.5.jpg","jpg","598.0","898.0","Resized","1.5",,"1089"
"1108","rep/1712_smoothed_kernel_2.jpg","jpg","399.0","599.0","Smoothed","2",,"1089"
"1109","rep/1712_smoothed_kernel_3.jpg","jpg","399.0","599.0","Smoothed","3",,"1089"
"1110","rep/1712_gamma_0.25.jpg","jpg","399.0","599.0","Gamma","0.25",,"1089"
"1111","rep/1712_gamma_0.6.jpg","jpg","399.0","599.0","Gamma","0.6",,"1089"
"1112","rep/1712_gamma_1.5.jpg","jpg","399.0","599.0","Gamma","1.5",,"1089"
"1113","rep/1712_gamma_1.8.jpg","jpg","399.0","599.0","Gamma","1.8",,"1089"
"1114","rep/1712channel_s_0.1.jpg","jpg","399.0","599.0","ChannelS","0.1",,"1089"
"1115","rep/1712channel_s_-0.1.jpg","jpg","399.0","599.0","ChannelS","-0.1",,"1089"
"1116","rep/1712channel_v_-0.1.jpg","jpg","399.0","599.0","ChannelV","-0.1",,"1089"
"1117","rep/1712channel_v_0.1.jpg","jpg","399.0","599.0","ChannelV","0.1",,"1089"
"1118","rep/1712_h_flipped.jpg","jpg","399.0","599.0","HFlipped",,,"1089"
"1119","rep/1712_text_15.jpg","jpg","399.0","599.0","Text","15",,"1089"
"1120","rep/1712_occlusion__radius_3_size_0.1.jpg","jpg","399.0","599.0","Occluded","3","0.1","1089"
"1121","rep/1712_occlusion__radius_2_size_0.15.jpg","jpg","399.0","599.0","Occluded","2","0.15","1089"
"1122","src/1406.jpg","jpg","357.0","598.0",,,,
"1123","rep/1406_rotate_30.0.jpg","jpg","357.0","598.0","Rotated","30.0",,"1122"
"1124","rep/1406_rotate_90.0.jpg","jpg","357.0","598.0","Rotated","90.0",,"1122"
"1125","rep/1406_rotate_180.0.jpg","jpg","357.0","598.0","Rotated","180.0",,"1122"
"1126","rep/1406_rotate_270.0.jpg","jpg","357.0","598.0","Rotated","270.0",,"1122"
"1127","rep/1406_cropped_h_0.25.jpg","jpg","357.0","448.0","Cropped_H","0.25",,"1122"
"1128","rep/1406_cropped_h_0.5.jpg","jpg","357.0","299.0","Cropped_H","0.5",,"1122"
"1129","rep/1406_cropped_v_0.25.jpg","jpg","267.0","598.0","Cropped_V","0.25",,"1122"
"1130","rep/1406_cropped_v_0.5.jpg","jpg","178.0","598.0","Cropped_V","0.5",,"1122"
"1131","rep/1406_comp_0.1.jpg","jpg","357.0","598.0","Compressed","0.1",,"1122"
"1132","rep/1406_comp_0.3.jpg","jpg","357.0","598.0","Compressed","0.3",,"1122"
"1133","rep/1406_comp_0.5.jpg","jpg","357.0","598.0","Compressed","0.5",,"1122"
"1134","rep/1406_comp_0.7.jpg","jpg","357.0","598.0","Compressed","0.7",,"1122"
"1135","rep/1406_comp__mean_0.0_stdev_0.1.jpg","jpg","357.0","598.0","Gaussian","0.0","0.1","1122"
"1136","rep/1406_comp__mean_0.0_stdev_0.25.jpg","jpg","357.0","598.0","Gaussian","0.0","0.25","1122"
"1137","rep/1406_resize_0.5.jpg","jpg","178.0","299.0","Resized","0.5",,"1122"
"1138","rep/1406_resize_0.8.jpg","jpg","285.0","478.0","Resized","0.8",,"1122"
"1139","rep/1406_resize_1.2.jpg","jpg","428.0","717.0","Resized","1.2",,"1122"
"1140","rep/1406_resize_1.5.jpg","jpg","535.0","897.0","Resized","1.5",,"1122"
"1141","rep/1406_smoothed_kernel_2.jpg","jpg","357.0","598.0","Smoothed","2",,"1122"
"1142","rep/1406_smoothed_kernel_3.jpg","jpg","357.0","598.0","Smoothed","3",,"1122"
"1143","rep/1406_gamma_0.25.jpg","jpg","357.0","598.0","Gamma","0.25",,"1122"
"1144","rep/1406_gamma_0.6.jpg","jpg","357.0","598.0","Gamma","0.6",,"1122"
"1145","rep/1406_gamma_1.5.jpg","jpg","357.0","598.0","Gamma","1.5",,"1122"
"1146","rep/1406_gamma_1.8.jpg","jpg","357.0","598.0","Gamma","1.8",,"1122"
"1147","rep/1406channel_s_0.1.jpg","jpg","357.0","598.0","ChannelS","0.1",,"1122"
"1148","rep/1406channel_s_-0.1.jpg","jpg","357.0","598.0","ChannelS","-0.1",,"1122"
"1149","rep/1406channel_v_-0.1.jpg","jpg","357.0","598.0","ChannelV","-0.1",,"1122"
"1150","rep/1406channel_v_0.1.jpg","jpg","357.0","598.0","ChannelV","0.1",,"1122"
"1151","rep/1406_h_flipped.jpg","jpg","357.0","598.0","HFlipped",,,"1122"
"1152","rep/1406_text_15.jpg","jpg","357.0","598.0","Text","15",,"1122"
"1153","rep/1406_occlusion__radius_3_size_0.1.jpg","jpg","357.0","598.0","Occluded","3","0.1","1122"
"1154","rep/1406_occlusion__radius_2_size_0.15.jpg","jpg","357.0","598.0","Occluded","2","0.15","1122"
"1155","src/876.jpg","jpg","233.0","320.0",,,,
"1156","rep/876_rotate_30.0.jpg","jpg","233.0","320.0","Rotated","30.0",,"1155"
"1157","rep/876_rotate_90.0.jpg","jpg","233.0","320.0","Rotated","90.0",,"1155"
"1158","rep/876_rotate_180.0.jpg","jpg","233.0","320.0","Rotated","180.0",,"1155"
"1159","rep/876_rotate_270.0.jpg","jpg","233.0","320.0","Rotated","270.0",,"1155"
"1160","rep/876_cropped_h_0.25.jpg","jpg","233.0","240.0","Cropped_H","0.25",,"1155"
"1161","rep/876_cropped_h_0.5.jpg","jpg","233.0","160.0","Cropped_H","0.5",,"1155"
"1162","rep/876_cropped_v_0.25.jpg","jpg","174.0","320.0","Cropped_V","0.25",,"1155"
"1163","rep/876_cropped_v_0.5.jpg","jpg","116.0","320.0","Cropped_V","0.5",,"1155"
"1164","rep/876_comp_0.1.jpg","jpg","233.0","320.0","Compressed","0.1",,"1155"
"1165","rep/876_comp_0.3.jpg","jpg","233.0","320.0","Compressed","0.3",,"1155"
"1166","rep/876_comp_0.5.jpg","jpg","233.0","320.0","Compressed","0.5",,"1155"
"1167","rep/876_comp_0.7.jpg","jpg","233.0","320.0","Compressed","0.7",,"1155"
"1168","rep/876_comp__mean_0.0_stdev_0.1.jpg","jpg","233.0","320.0","Gaussian","0.0","0.1","1155"
"1169","rep/876_comp__mean_0.0_stdev_0.25.jpg","jpg","233.0","320.0","Gaussian","0.0","0.25","1155"
"1170","rep/876_resize_0.5.jpg","jpg","116.0","160.0","Resized","0.5",,"1155"
"1171","rep/876_resize_0.8.jpg","jpg","186.0","256.0","Resized","0.8",,"1155"
"1172","rep/876_resize_1.2.jpg","jpg","279.0","384.0","Resized","1.2",,"1155"
"1173","rep/876_resize_1.5.jpg","jpg","349.0","480.0","Resized","1.5",,"1155"
"1174","rep/876_smoothed_kernel_2.jpg","jpg","233.0","320.0","Smoothed","2",,"1155"
"1175","rep/876_smoothed_kernel_3.jpg","jpg","233.0","320.0","Smoothed","3",,"1155"
"1176","rep/876_gamma_0.25.jpg","jpg","233.0","320.0","Gamma","0.25",,"1155"
"1177","rep/876_gamma_0.6.jpg","jpg","233.0","320.0","Gamma","0.6",,"1155"
"1178","rep/876_gamma_1.5.jpg","jpg","233.0","320.0","Gamma","1.5",,"1155"
"1179","rep/876_gamma_1.8.jpg","jpg","233.0","320.0","Gamma","1.8",,"1155"
"1180","rep/876channel_s_0.1.jpg","jpg","233.0","320.0","ChannelS","0.1",,"1155"
"1181","rep/876channel_s_-0.1.jpg","jpg","233.0","320.0","ChannelS","-0.1",,"1155"
"1182","rep/876channel_v_-0.1.jpg","jpg","233.0","320.0","ChannelV","-0.1",,"1155"
"1183","rep/876channel_v_0.1.jpg","jpg","233.0","320.0","ChannelV","0.1",,"1155"
"1184","rep/876_h_flipped.jpg","jpg","233.0","320.0","HFlipped",,,"1155"
"1185","rep/876_text_15.jpg","jpg","233.0","320.0","Text","15",,"1155"
"1186","rep/876_occlusion__radius_3_size_0.1.jpg","jpg","233.0","320.0","Occluded","3","0.1","1155"
"1187","rep/876_occlusion__radius_2_size_0.15.jpg","jpg","233.0","320.0","Occluded","2","0.15","1155"
"1188","src/2008.jpg","jpg","300.0","300.0",,,,
"1189","rep/2008_rotate_30.0.jpg","jpg","300.0","300.0","Rotated","30.0",,"1188"
"1190","rep/2008_rotate_90.0.jpg","jpg","300.0","300.0","Rotated","90.0",,"1188"
"1191","rep/2008_rotate_180.0.jpg","jpg","300.0","300.0","Rotated","180.0",,"1188"
"1192","rep/2008_rotate_270.0.jpg","jpg","300.0","300.0","Rotated","270.0",,"1188"
"1193","rep/2008_cropped_h_0.25.jpg","jpg","300.0","225.0","Cropped_H","0.25",,"1188"
"1194","rep/2008_cropped_h_0.5.jpg","jpg","300.0","150.0","Cropped_H","0.5",,"1188"
"1195","rep/2008_cropped_v_0.25.jpg","jpg","225.0","300.0","Cropped_V","0.25",,"1188"
"1196","rep/2008_cropped_v_0.5.jpg","jpg","150.0","300.0","Cropped_V","0.5",,"1188"
"1197","rep/2008_comp_0.1.jpg","jpg","300.0","300.0","Compressed","0.1",,"1188"
"1198","rep/2008_comp_0.3.jpg","jpg","300.0","300.0","Compressed","0.3",,"1188"
"1199","rep/2008_comp_0.5.jpg","jpg","300.0","300.0","Compressed","0.5",,"1188"
"1200","rep/2008_comp_0.7.jpg","jpg","300.0","300.0","Compressed","0.7",,"1188"
"1201","rep/2008_comp__mean_0.0_stdev_0.1.jpg","jpg","300.0","300.0","Gaussian","0.0","0.1","1188"
"1202","rep/2008_comp__mean_0.0_stdev_0.25.jpg","jpg","300.0","300.0","Gaussian","0.0","0.25","1188"
"1203","rep/2008_resize_0.5.jpg","jpg","150.0","150.0","Resized","0.5",,"1188"
"1204","rep/2008_resize_0.8.jpg","jpg","240.0","240.0","Resized","0.8",,"1188"
"1205","rep/2008_resize_1.2.jpg","jpg","360.0","360.0","Resized","1.2",,"1188"
"1206","rep/2008_resize_1.5.jpg","jpg","450.0","450.0","Resized","1.5",,"1188"
"1207","rep/2008_smoothed_kernel_2.jpg","jpg","300.0","300.0","Smoothed","2",,"1188"
"1208","rep/2008_smoothed_kernel_3.jpg","jpg","300.0","300.0","Smoothed","3",,"1188"
"1209","rep/2008_gamma_0.25.jpg","jpg","300.0","300.0","Gamma","0.25",,"1188"
"1210","rep/2008_gamma_0.6.jpg","jpg","300.0","300.0","Gamma","0.6",,"1188"
"1211","rep/2008_gamma_1.5.jpg","jpg","300.0","300.0","Gamma","1.5",,"1188"
"1212","rep/2008_gamma_1.8.jpg","jpg","300.0","300.0","Gamma","1.8",,"1188"
"1213","rep/2008channel_s_0.1.jpg","jpg","300.0","300.0","ChannelS","0.1",,"1188"
"1214","rep/2008channel_s_-0.1.jpg","jpg","300.0","300.0","ChannelS","-0.1",,"1188"
"1215","rep/2008channel_v_-0.1.jpg","jpg","300.0","300.0","ChannelV","-0.1",,"1188"
"1216","rep/2008channel_v_0.1.jpg","jpg","300.0","300.0","ChannelV","0.1",,"1188"
"1217","rep/2008_h_flipped.jpg","jpg","300.0","300.0","HFlipped",,,"1188"
"1218","rep/2008_text_15.jpg","jpg","300.0","300.0","Text","15",,"1188"
"1219","rep/2008_occlusion__radius_3_size_0.1.jpg","jpg","300.0","300.0","Occluded","3","0.1","1188"
"1220","rep/2008_occlusion__radius_2_size_0.15.jpg","jpg","300.0","300.0","Occluded","2","0.15","1188"
"1221","src/366.jpg","jpg","450.0","600.0",,,,
"1222","rep/366_rotate_30.0.jpg","jpg","450.0","600.0","Rotated","30.0",,"1221"
"1223","rep/366_rotate_90.0.jpg","jpg","450.0","600.0","Rotated","90.0",,"1221"
"1224","rep/366_rotate_180.0.jpg","jpg","450.0","600.0","Rotated","180.0",,"1221"
"1225","rep/366_rotate_270.0.jpg","jpg","450.0","600.0","Rotated","270.0",,"1221"
"1226","rep/366_cropped_h_0.25.jpg","jpg","450.0","450.0","Cropped_H","0.25",,"1221"
"1227","rep/366_cropped_h_0.5.jpg","jpg","450.0","300.0","Cropped_H","0.5",,"1221"
"1228","rep/366_cropped_v_0.25.jpg","jpg","337.0","600.0","Cropped_V","0.25",,"1221"
"1229","rep/366_cropped_v_0.5.jpg","jpg","225.0","600.0","Cropped_V","0.5",,"1221"
"1230","rep/366_comp_0.1.jpg","jpg","450.0","600.0","Compressed","0.1",,"1221"
"1231","rep/366_comp_0.3.jpg","jpg","450.0","600.0","Compressed","0.3",,"1221"
"1232","rep/366_comp_0.5.jpg","jpg","450.0","600.0","Compressed","0.5",,"1221"
"1233","rep/366_comp_0.7.jpg","jpg","450.0","600.0","Compressed","0.7",,"1221"
"1234","rep/366_comp__mean_0.0_stdev_0.1.jpg","jpg","450.0","600.0","Gaussian","0.0","0.1","1221"
"1235","rep/366_comp__mean_0.0_stdev_0.25.jpg","jpg","450.0","600.0","Gaussian","0.0","0.25","1221"
"1236","rep/366_resize_0.5.jpg","jpg","225.0","300.0","Resized","0.5",,"1221"
"1237","rep/366_resize_0.8.jpg","jpg","360.0","480.0","Resized","0.8",,"1221"
"1238","rep/366_resize_1.2.jpg","jpg","540.0","720.0","Resized","1.2",,"1221"
"1239","rep/366_resize_1.5.jpg","jpg","675.0","900.0","Resized","1.5",,"1221"
"1240","rep/366_smoothed_kernel_2.jpg","jpg","450.0","600.0","Smoothed","2",,"1221"
"1241","rep/366_smoothed_kernel_3.jpg","jpg","450.0","600.0","Smoothed","3",,"1221"
"1242","rep/366_gamma_0.25.jpg","jpg","450.0","600.0","Gamma","0.25",,"1221"
"1243","rep/366_gamma_0.6.jpg","jpg","450.0","600.0","Gamma","0.6",,"1221"
"1244","rep/366_gamma_1.5.jpg","jpg","450.0","600.0","Gamma","1.5",,"1221"
"1245","rep/366_gamma_1.8.jpg","jpg","450.0","600.0","Gamma","1.8",,"1221"
"1246","rep/366channel_s_0.1.jpg","jpg","450.0","600.0","ChannelS","0.1",,"1221"
"1247","rep/366channel_s_-0.1.jpg","jpg","450.0","600.0","ChannelS","-0.1",,"1221"
"1248","rep/366channel_v_-0.1.jpg","jpg","450.0","600.0","ChannelV","-0.1",,"1221"
"1249","rep/366channel_v_0.1.jpg","jpg","450.0","600.0","ChannelV","0.1",,"1221"
"1250","rep/366_h_flipped.jpg","jpg","450.0","600.0","HFlipped",,,"1221"
"1251","rep/366_text_15.jpg","jpg","450.0","600.0","Text","15",,"1221"
"1252","rep/366_occlusion__radius_3_size_0.1.jpg","jpg","450.0","600.0","Occluded","3","0.1","1221"
"1253","rep/366_occlusion__radius_2_size_0.15.jpg","jpg","450.0","600.0","Occluded","2","0.15","1221"
"1254","src/1825.jpg","jpg","400.0","600.0",,,,
"1255","rep/1825_rotate_30.0.jpg","jpg","400.0","600.0","Rotated","30.0",,"1254"
"1256","rep/1825_rotate_90.0.jpg","jpg","400.0","600.0","Rotated","90.0",,"1254"
"1257","rep/1825_rotate_180.0.jpg","jpg","400.0","600.0","Rotated","180.0",,"1254"
"1258","rep/1825_rotate_270.0.jpg","jpg","400.0","600.0","Rotated","270.0",,"1254"
"1259","rep/1825_cropped_h_0.25.jpg","jpg","400.0","450.0","Cropped_H","0.25",,"1254"
"1260","rep/1825_cropped_h_0.5.jpg","jpg","400.0","300.0","Cropped_H","0.5",,"1254"
"1261","rep/1825_cropped_v_0.25.jpg","jpg","300.0","600.0","Cropped_V","0.25",,"1254"
"1262","rep/1825_cropped_v_0.5.jpg","jpg","200.0","600.0","Cropped_V","0.5",,"1254"
"1263","rep/1825_comp_0.1.jpg","jpg","400.0","600.0","Compressed","0.1",,"1254"
"1264","rep/1825_comp_0.3.jpg","jpg","400.0","600.0","Compressed","0.3",,"1254"
"1265","rep/1825_comp_0.5.jpg","jpg","400.0","600.0","Compressed","0.5",,"1254"
"1266","rep/1825_comp_0.7.jpg","jpg","400.0","600.0","Compressed","0.7",,"1254"
"1267","rep/1825_comp__mean_0.0_stdev_0.1.jpg","jpg","400.0","600.0","Gaussian","0.0","0.1","1254"
